"ALEMANIA REP. FED.,TECUN UMAN,05/06/2017, 8703237900,2009,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24516.55,2941.99,",
"ALEMANIA REP. FED.,EL CARMEN,22/05/2017, 8703237900,2004,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13052.21,1566.27,",
"ALEMANIA REP. FED.,TECUN UMAN,07/06/2017, 8703237900,2008,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28429.05,3411.49,",
"ALEMANIA REP. FED.,TECUN UMAN,02/06/2017, 8703237900,2004,BMW,X3 2.5i AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18087.44,2170.49,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,17/05/2017, 8703237900,2006,BMW,325Xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18654.18,2238.5,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,26/05/2017, 8703237900,2001,BMW,325CI CONVERTIBLE,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,10043.72,1205.25,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,26/05/2017, 8703237900,2008,BMW,X3 3.0SI,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22029.9,2643.59,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,06/06/2017, 8703237900,2004,BMW,325XI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13387.37,1606.48,",
"ALEMANIA REP. FED.,TECUN UMAN,11/05/2017, 8703237900,2007,BMW,X3 3.0 Si AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,37238.57,4468.63,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,15/05/2017, 8703237900,2007,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,23853.92,2862.47,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,11/05/2017, 8703237900,2011,BMW,328I XDRIVE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24199.73,2903.97,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,11/05/2017, 8703237900,2006,BMW,330i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10698.37,1283.8,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,11/05/2017, 8703237900,2005,BMW,X3 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32139.13,3856.7,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,06/06/2017, 8703237900,2005,BMW,Z4,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,24096.25,2891.55,",
"ESTADOS UNIDOS,G8"," CENTRALSA,29/05/2017, 8703237900,1999,BMW,Z3 2.3,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,15146.34,1817.56,"
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,15/05/2017, 8703237900,2011,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27498.38,3299.81,",
"ESTADOS UNIDOS,TECUN UMAN,15/05/2017, 8703237900,2003,BMW,Z4 2.5I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,15985.72,1918.29,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,29/05/2017, 8703237900,2005,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19503.53,2340.42,",
"ALEMANIA REP. FED.,EL CARMEN,17/05/2017, 8703237900,2006,BMW,330i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20634.76,2476.17,",
"ALEMANIA REP. FED.,EL CARMEN,16/05/2017, 8703237900,2006,BMW,X3 AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,36891.03,4426.92,",
"ALEMANIA REP. FED.,TECUN UMAN,27/05/2017, 8703237900,2007,BMW,X3 3.0Si AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25571.74,3068.61,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,09/05/2017, 8703237900,2005,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21238.09,2548.57,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,13/05/2017, 8703237900,2006,BMW,330XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14907.79,1788.93,",
"ALEMANIA REP. FED.,EL CARMEN,15/05/2017, 8703237900,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15457.75,1854.93,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,19/05/2017, 8703237900,2016,BMW,X5 XDRIVE35I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,229324.04,27518.88,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,29/05/2017, 8703237900,2001,BMW,330I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9101.16,1092.14,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,08/05/2017, 8703237900,2006,BMW,325XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22371.75,2684.61,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,08/05/2017, 8703237900,2006,BMW,325i 3 SERIES,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12014.73,1441.77,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,25/05/2017, 8703237900,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16945.11,2033.41,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,25/05/2017, 8703237900,2006,BMW,5 SERIES 525 I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18560.32,2227.24,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,16/05/2017, 8703237900,2011,BMW,128i COUPE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,30710.19,3685.22,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,26/05/2017, 8703237900,2000,BMW,3-SERIES 323CI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11705.68,1404.68,",
"ALEMANIA REP. FED.,TECUN UMAN,11/05/2017, 8703237900,2001,BMW,330i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20020.18,2402.42,",
"ALEMANIA REP. FED.,EXPRESS AEREO,17/05/2017, 8703237900,2001,BMW,X5 3.0i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13480.44,1617.65,",
"ALEMANIA REP. FED.,EL CARMEN,15/05/2017, 8703237900,2008,BMW,528xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18032.48,2163.9,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,17/05/2017, 8703236900,2014,BMW,428XI,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,68278.83,8193.46,",
"ALEMANIA REP. FED.,TECUN UMAN,05/06/2017, 8703237900,2008,BMW,528i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,50607.22,6072.87,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,17/05/2017, 8703237900,2008,BMW,X3 3.0 SI 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17700.56,2124.07,",
"ESTADOS UNIDOS,PUERTO BARRIOS,09/05/2017, 8703237900,2003,BMW,X5 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15478.96,1857.48,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,18/05/2017, 8703237900,2008,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27017.68,3242.12,",
"ESTADOS UNIDOS,PUERTO BARRIOS,18/05/2017, 8703237900,2004,BMW,X5 3.0 I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19282.63,2313.92,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,25/05/2017, 8703237900,2006,BMW,530I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23420.66,2810.48,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,12/05/2017, 8703237900,2006,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19087.54,2290.5,",
"ESTADOS UNIDOS,PUERTO BARRIOS,18/05/2017, 8703237900,2004,BMW,X3 2.5I,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18791.4,2254.97,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,16/05/2017, 8703237900,2006,BMW,3-SERIES 325xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25178.31,3021.4,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,06/06/2017, 8703237900,2005,BMW,X3 3.0i 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19073.33,2288.8,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,19/05/2017, 8703237900,2004,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23400.25,2808.03,",
"ALEMANIA REP. FED.,TECUN UMAN,15/05/2017, 8703237900,2005,BMW,525i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,45317.32,5438.08,",
"ALEMANIA REP. FED.,EL CARMEN,11/05/2017, 8703237900,2004,BMW,325 Ci COUPE,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11586.77,1390.41,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,08/05/2017, 8703237900,2006,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15608.88,1873.07,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,30/05/2017, 8703236900,2013,BMW,X1 XDRIVE28I AWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,78360.25,9403.23,",
"ESTADOS UNIDOS,EL CARMEN,07/06/2017, 8703237900,2008,BMW,X5 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,51673.56,6200.83,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,22/05/2017, 8703237900,2006,BMW,3-SERIES 325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14803.04,1776.36,"
"ALEMANIA REP. FED.,G1"," INTEGRADA,19/05/2017, 8703237900,2007,BMW,X3 3.OSI,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25243.39,3029.21,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,24/05/2017, 8703237900,2009,BMW,528XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,30968.05,3716.17,",
"ESTADOS UNIDOS,PUERTO BARRIOS,01/06/2017, 8703237900,2003,BMW,X5 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17826.5,2139.18,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,25/05/2017, 8703237900,2002,BMW,X5 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17165.36,2059.84,",
"ALEMANIA REP. FED.,TECUN UMAN,06/06/2017, 8703237900,2006,BMW,X3 3.0i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19575.45,2349.05,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,17/05/2017, 8703237900,2006,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20796.14,2495.54,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,05/06/2017, 8703237900,2006,BMW,330XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16035.43,1924.25,",
"ALEMANIA REP. FED.,EL CARMEN,20/05/2017, 8703237900,2001,BMW,X5 3.0I 2WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26420.27,3170.43,",
"ALEMANIA REP. FED.,TECUN UMAN,27/05/2017, 8703237900,2011,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32390.87,3886.9,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,05/06/2017, 8703237900,2007,BMW,525i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23891.31,2866.96,",
"ALEMANIA REP. FED.,EL CARMEN,26/05/2017, 8711509000,1985,BMW,K100 RT,1000,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,8243.8,989.26,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,25/05/2017, 8703237900,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17275.49,2073.06,",
"ALEMANIA REP. FED.,TECUN UMAN,02/06/2017, 8703237900,2006,BMW,330I,2996,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15879.86,1905.58,",
"ALEMANIA REP. FED.,TECUN UMAN,05/06/2017, 8703237900,2007,BMW,3.0 si X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41471.44,4976.57,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,29/05/2017, 8703237900,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,24995.1,2999.41,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,26/05/2017, 8703237900,2004,BMW,X3 2.5I,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26452.87,3174.34,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,01/06/2017, 8703237900,2007,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,30348.45,3641.81,",
"ALEMANIA REP. FED.,TECUN UMAN,29/05/2017, 8703237900,2009,BMW,335i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,14945.6,1793.47,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,29/05/2017, 8703237900,2008,BMW,X5 3.0SI AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,56827.1,6819.25,",
"ESTADOS UNIDOS,PUERTO BARRIOS,09/05/2017, 8703249000,2008,BMW,X5 4.8I,4800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,43649.2,5237.9,",
"ALEMANIA REP. FED.,EL CARMEN,11/05/2017, 8703237900,2004,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15253.47,1830.42,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,10/05/2017, 8703237900,2008,BMW,528i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23172.46,2780.7,",
"ALEMANIA REP. FED.,G1"," INTEGRADA,12/05/2017, 8703237900,2004,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18879.9,2265.59,"
"ALEMANIA REP. FED.,TECUN UMAN,01/06/2017, 8703237900,2005,BMW,X3 3.0i 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24867.34,2984.08,",
"ALEMANIA REP. FED.,TECUN UMAN,31/05/2017, 8703237900,2007,BMW,328i,3000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,32187.74,3862.53,",
"COREA DEL SUR,G8"," CENTRALSA,24/05/2017, 8703237900,2007,BMW,328I CONVERTIBLE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31805.35,3816.64,"
"ALEMANIA REP. FED.,EL CARMEN,04/06/2017, 8703237900,2004,BMW,X3 2.5i 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18087.44,2170.49,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,10/05/2017, 8703236900,2012,BMW,328i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,43057.62,5166.91,",
"ESTADOS UNIDOS,PUERTO BARRIOS,10/05/2017, 8703237900,2000,BMW,Z3,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,8020.11,962.41,",
"ALEMANIA REP. FED.,EL CARMEN,10/05/2017, 8703237900,2007,BMW,525I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,35807.98,4296.96,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,15/05/2017, 8703237900,2006,BMW,325Xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13697.86,1643.74,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,26/05/2017, 8703237900,2007,BMW,335I CONVERTIBLE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,20597,2471.64,",
"ALEMANIA REP. FED.,TECUN UMAN,29/05/2017, 8703237900,2007,BMW,530i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24612.82,2953.54,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,30/05/2017, 8703236900,2013,BMW,X1 XDRIVE 28I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,39609.88,4753.19,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,08/05/2017, 8703237900,2004,BMW,X3 2.5i 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20897.42,2507.69,",
"COREA DEL SUR,PUERTO BARRIOS,18/05/2017, 8703237900,2008,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14069.49,1688.34,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,08/05/2017, 8703237900,2009,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21256.83,2550.82,",
"ALEMANIA REP. FED.,G1"," INTEGRADA,11/05/2017, 8703236900,2014,BMW,X1 SDRIVE28i,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,106910.18,12829.22,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,12/05/2017, 8703237900,2005,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16447.69,1973.72,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,11/05/2017, 8703237900,2000,BMW,528I,2800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26048.84,3125.86,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,23/05/2017, 8703237900,2006,BMW,330I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19019.66,2282.36,",
"ESTADOS UNIDOS,G1"," INTEGRADA,26/05/2017, 8703237900,2006,BMW,Z4 ROADSTER 3.0SI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,35811.39,4297.37,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,09/05/2017, 8703237900,2001,BMW,330I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10197.04,1223.64,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,08/05/2017, 8703237900,2006,BMW,X3,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19396.18,2327.54,"
"ALEMANIA REP. FED.,PUERTO BARRIOS,12/05/2017, 8703237900,2004,BMW,325Xi,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9188.12,1102.57,",
"ALEMANIA REP. FED.,EL CARMEN,15/05/2017, 8703236900,2015,BMW,X1 SDRIVE28i,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,69325.53,8319.06,",
"ESTADOS UNIDOS,EL CARMEN,12/05/2017, 8703237900,2002,BMW,X5 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,26417.95,3170.15,",
"ESTADOS UNIDOS,PUERTO BARRIOS,07/06/2017, 8703237900,2006,BMW,X5 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30109.24,3613.11,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,20/05/2017, 8703237900,2002,BMW,330Xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14252.88,1710.35,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,24/05/2017, 8703237900,2008,BMW,335XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28678.47,3441.42,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,23/05/2017, 8703237900,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21821.63,2618.6,",
"ALEMANIA REP. FED.,TECUN UMAN,07/06/2017, 8703237900,2008,BMW,128i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,28506.79,3420.81,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,20/05/2017, 8703237900,2008,BMW,X3 3.0SI AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32334.88,3880.19,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,23/05/2017, 8703237900,2007,BMW,3SERIES 328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16635.78,1996.29,"
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,31/05/2017, 8703237900,2011,BMW,X3 XDRIVE28I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,90657.56,10878.91,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,05/06/2017, 8703237900,2007,BMW,X3 3.0Si,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22162.72,2659.53,",
"ALEMANIA REP. FED.,EL CARMEN,22/05/2017, 8703237900,2006,BMW,X3 3.0i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29960.75,3595.29,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,07/06/2017, 8703237900,2003,BMW,X5 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17934.76,2152.17,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,24/05/2017, 8703237900,2000,BMW,323I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,7360.42,883.25,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,01/06/2017, 8703237900,2006,BMW,X3 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17532.21,2103.87,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,29/05/2017, 8703237900,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,23142.52,2777.1,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,07/06/2017, 8703237900,2006,BMW,3-SERIES 325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10381.73,1245.81,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,06/06/2017, 8703237900,2011,BMW,3-SERIES 328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25603.18,3072.38,",
"ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,06/06/2017, 8703237900,2009,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10791.12,1294.93,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,26/05/2017, 8703249000,2005,BMW,645CI,4400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,29132.66,3495.92,",
"ALEMANIA REP. FED.,EL CARMEN,16/05/2017, 8711409000,2014,BMW,G650GS SERTAO,650,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,27158.54,3259.02,",
"ALEMANIA REP. FED.,G8"," CENTRALSA,31/05/2017, 8703237900,2004,BMW,X3 AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15748.48,1889.82,"
"ESTADOS UNIDOS,PUERTO BARRIOS,18/05/2017, 8703237900,2009,BMW,X5 XDRIVE30I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,61000.58,7320.07,",
"ESTADOS UNIDOS,TECUN UMAN,29/05/2017, 8703237900,2002,BMW,X5 3.0i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17496.57,2099.59,",
"ALEMANIA REP. FED.,TECUN UMAN,29/05/2017, 8703900000,2011,BMW,335D,3000,LIVIANO,AUTOMOVIL,OCASIONAL,DIESEL,5,4,0,54621.65,6554.6,",
"ESTADOS UNIDOS,PUERTO BARRIOS,18/05/2017, 8703237900,2002,BMW,X5 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,8856.81,1062.82,",
"ESTADOS UNIDOS,PUERTO BARRIOS,18/05/2017, 8703237900,2005,BMW,X5 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13769.12,1652.29,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,31/05/2017, 8703237900,1999,BMW,323I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9249.57,1109.95,",
"INDIA,EXPRESS AEREO,31/05/2017, 8711309000,2017,BAJAJ,TITAN-DOMINAR 400,373,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,22843.17,2741.18,",
"INDIA,EXPRESS AEREO,31/05/2017, 8711309000,2017,BAJAJ,TITAN-DOMINAR 400,373,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,22843.32,2741.2,",
"INDIA,SANTO TOMAS DE CASTILLA,06/06/2017, 8711209000,2017,BAJAJ,PULSAR 135 LS,135,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,3508468.24,421016.19,",
"INDIA,SANTO TOMAS DE CASTILLA,06/06/2017, 8711209000,2017,BAJAJ,PULSAR 135 LS,135,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,3508468.24,421016.19,",
"INDIA,SANTO TOMAS DE CASTILLA,06/06/2017, 8711209000,2017,BAJAJ,PULSAR 135 LS,135,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,3508468.24,421016.19,",
"INDIA,SANTO TOMAS DE CASTILLA,06/06/2017, 8711209000,2017,BAJAJ,PULSAR 135 LS,135,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,3508468.24,421016.19,",
