pais,Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto;;
COREA DEL SUR,TECUN UMAN,23/02/2017, 8703237900,2013,KIA,SPORTAGE 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28709.94,3445.19,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8702107000,2002,KIA,GRAND PREGIO,3000,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,22444.3,2693.32,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8702107000,2001,KIA,GRAND PREGIO,3000,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,22444.3,2693.32,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8702107000,2004,KIA,BONGO III,3000,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,22444.3,2693.32,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8702107000,2004,KIA,BONGO III,3000,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,22444.3,2693.32,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8702107000,2004,KIA,BONGO III,3000,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,22444.3,2693.32,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8703326900,2005,KIA,SPORTAGE,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,22444.3,2693.32,;;
COREA DEL SUR,TECUN UMAN,04/03/2017, 8703236900,2013,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23655.47,2838.66,;;
COREA DEL SUR,PUERTO QUETZAL,06/03/2017, 8702107000,2004,KIA,PREGIO,2957,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,24333.87,2920.06,;;
COREA DEL SUR,PUERTO QUETZAL,06/03/2017, 8702107000,2002,KIA,COMBI,3298,PESADO,BUS,OCASIONAL,DIESEL,25,3,0,39819.06,4778.29,;;
COREA DEL SUR,PUERTO BARRIOS,06/03/2017, 8703236900,2013,KIA,SOUL BASE,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,13000.19,1560.02,;;
COREA DEL SUR,EL CARMEN,07/03/2017, 8703236900,2006,KIA,SPORTAGE LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,40211.68,4825.4,;;
COREA DEL SUR,TECUN UMAN,25/02/2017, 8703236900,2011,KIA,SOUL 2WD,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,18475.83,2217.1,;;
COREA DEL SUR,EL CARMEN,01/03/2017, 8703236900,2008,KIA,RIO SX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32491.01,3898.92,;;
COREA DEL SUR,PUERTO QUETZAL,07/03/2017, 8703326900,1999,KIA,RETONA 4X4 SDX,1998,LIVIANO,JEEP,OCASIONAL,DIESEL,5,3,1.5,18143.07,2177.17,;;
COREA DEL SUR,PUERTO QUETZAL,07/03/2017, 8703327900,2004,KIA,SORENTO TLX,2497,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,1.5,20735,2488.2,;;
COREA DEL SUR,PUERTO QUETZAL,07/03/2017, 8703327300,2002,KIA,SORENTO TLX,2500,LIVIANO,CAMIONETA AGRIC.,OCASIONAL,DIESEL,7,4,0,23530.11,2823.61,;;
COREA DEL SUR,PUERTO QUETZAL,07/03/2017, 8703327300,2003,KIA,SORENTO LIMITED,2500,LIVIANO,CAMIONETA AGRIC.,OCASIONAL,DIESEL,7,4,0,19393.36,2327.2,;;
COREA DEL SUR,EL CARMEN,02/03/2017, 8703236900,1998,KIA,Sephia LS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16343,1961.16,;;
COREA DEL SUR,PUERTO QUETZAL,07/03/2017, 8702106000,2003,KIA,PREGIO,3000,LIVIANO,MICROBUS,OCASIONAL,DIESEL,12,3,0,20425.7,2451.08,;;
COREA DEL SUR,PUERTO BARRIOS,16/02/2017, 8703237900,2005,KIA,SPORTAGE LX 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11334.85,1360.18,;;
COREA DEL SUR,PUERTO BARRIOS,10/02/2017, 8703236900,2013,KIA,SOUL,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,14187.89,1702.55,;;
COREA DEL SUR,TECUN UMAN,10/02/2017, 8703237900,2013,KIA,SPORTAGE EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41485.26,4978.23,;;
COREA DEL SUR,PUERTO QUETZAL,11/02/2017, 8702107000,2001,KIA,POWER COMBI,3907,PESADO,BUS,OCASIONAL,DIESEL,26,3,3,51118.11,6134.17,;;
COREA DEL SUR,PUERTO QUETZAL,11/02/2017, 8702107000,2002,KIA,POWER COMBI,3298,PESADO,BUS,OCASIONAL,DIESEL,26,3,3,51118.11,6134.17,;;
COREA DEL SUR,PUERTO BARRIOS,17/02/2017, 8703236900,2012,KIA,SOUL,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,14732.46,1767.9,;;
COREA DEL SUR,PUERTO BARRIOS,25/02/2017, 8703236900,2005,KIA,RIO,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8087.31,970.48,;;
COREA DEL SUR,EL CARMEN,28/02/2017, 8703236900,2007,KIA,SPORTAGE 2WD LX,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17907.96,2148.96,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,01/03/2017, 8703236900,2013,KIA,RIO5 EX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23585.25,2830.23,;;
COREA DEL SUR,EL CARMEN,02/03/2017, 8703236900,2014,KIA,SOUL,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,21977.5,2637.3,;;
COREA DEL SUR,PUERTO QUETZAL,06/03/2017, 8703326900,2006,KIA,SPORTAGE TLX,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,24923.78,2990.85,;;
COREA DEL SUR,PUERTO BARRIOS,07/03/2017, 8703236900,2014,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19029.56,2283.55,;;
COREA DEL SUR,PUERTO BARRIOS,01/03/2017, 8703237900,2006,KIA,SPORTAGE EX 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13275,1593,;;
COREA DEL SUR,PUERTO BARRIOS,02/03/2017, 8703237900,2009,KIA,SPORTAGE EX 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16085.78,1930.29,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8702107000,2004,KIA,BONGO III COACH LTD,2900,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,22967.31,2756.08,;;
COREA DEL SUR,TECUN UMAN,24/02/2017, 8703237900,2011,KIA,SPORTAGE LX AWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,39333.74,4720.05,;;
COREA DEL SUR,PUERTO BARRIOS,17/02/2017, 8703236900,2008,KIA,SPORTAGE LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18110.65,2173.28,;;
ESTADOS UNIDOS,EL CARMEN,17/02/2017, 8703237900,2011,KIA,SORENTO LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25473.18,3056.78,;;
COREA DEL SUR,EL CARMEN,17/02/2017, 8703237900,2005,KIA,SPORTAGE 4X2 LX,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13897.15,1667.66,;;
COREA DEL SUR,PUERTO BARRIOS,18/02/2017, 8703900000,2014,KIA,OPTIMA ECO HYBRID,2400,LIVIANO,AUTOMOVIL,OCASIONAL,OTROS,5,4,0,28038.24,3364.59,;;
COREA DEL SUR,TECUN UMAN,02/03/2017, 8703236900,2013,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21309.97,2557.2,;;
COREA DEL SUR,EL CARMEN,18/02/2017, 8703236900,2002,KIA,SPORTAGE 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19810.83,2377.3,;;
COREA DEL SUR,PUERTO QUETZAL,05/03/2017, 8703219000,2008,KIA,MORNING,1000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20691.16,2482.94,;;
COREA DEL SUR,PUERTO BARRIOS,03/03/2017, 8703237900,2005,KIA,SPORTAGE LX V6 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17254.93,2070.59,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,27/02/2017, 8703237900,2011,KIA,SPORTAGE LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30947.32,3713.68,;;
COREA DEL SUR,EL CARMEN,23/02/2017, 8703237900,2009,KIA,SPORTAGE LX 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16483.54,1978.02,;;
ESTADOS UNIDOS,PUERTO BARRIOS,24/02/2017, 8703237900,2014,KIA,SORENTO LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,50246.08,6029.53,;;
COREA DEL SUR,PUERTO BARRIOS,02/03/2017, 8703237900,2008,KIA,SPORTAGE EX 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,7696.09,923.53,;;
COREA DEL SUR,EL CARMEN,24/02/2017, 8703236900,2012,KIA,SOUL FWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15718.79,1886.25,;;
COREA DEL SUR,TECUN UMAN,06/03/2017, 8703236900,2013,KIA,RIO EX GDI,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19599.83,2351.98,;;
COREA DEL SUR,PUERTO QUETZAL,06/03/2017, 8702107000,2005,KIA,BONGO III,2900,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,24923.78,2990.85,;;
COREA DEL SUR,PUERTO BARRIOS,04/03/2017, 8703236900,2008,KIA,SPORTAGE LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23264.65,2791.76,;;
COREA DEL SUR,TECUN UMAN,27/02/2017, 8703236900,2013,KIA,RIO LX GDI,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23592.92,2831.15,;;
COREA DEL SUR,PUERTO BARRIOS,27/02/2017, 8703237900,2016,KIA,SPORTAGE LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,50319.32,6038.32,;;
COREA DEL SUR,PUERTO BARRIOS,28/02/2017, 8703237900,2009,KIA,SPORTAGE EX V6 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19768.63,2372.24,;;
COREA DEL SUR,PUERTO QUETZAL,15/02/2017, 8703326900,2012,KIA,SORENTO TLX,2200,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,91073.39,10928.81,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,22/02/2017, 8703236900,2010,KIA,SOUL,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,19482.87,2337.94,;;
COREA DEL SUR,EL CARMEN,15/02/2017, 8703236900,2007,KIA,SPORTAGE 4X2 LX,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15300.03,1836,;;
COREA DEL SUR,EL CARMEN,24/02/2017, 8703236900,2013,KIA,SOUL FWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12373.58,1484.83,;;
COREA DEL SUR,PUERTO BARRIOS,17/02/2017, 8703236900,2012,KIA,SOUL,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,18209.85,2185.18,;;
COREA DEL SUR,PUERTO BARRIOS,20/02/2017, 8703236900,2011,KIA,SOUL,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,16703.43,2004.41,;;
COREA DEL SUR,EL CARMEN,23/02/2017, 8703237900,2014,KIA,SPORTAGE LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29151.86,3498.22,;;
COREA DEL SUR,TECUN UMAN,23/02/2017, 8703236900,2010,KIA,SOUL,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,21123.68,2534.84,;;
COREA DEL SUR,PUERTO BARRIOS,11/02/2017, 8703236900,2009,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15675.09,1881.01,;;
ESTADOS UNIDOS,TECUN UMAN,02/03/2017, 8703237900,2013,KIA,SORENTO LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32525.75,3903.09,;;
COREA DEL SUR,TECUN UMAN,27/02/2017, 8703249000,2005,KIA,SORENTO EX 2WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19709.79,2365.17,;;
COREA DEL SUR,PUERTO BARRIOS,28/02/2017, 8703236900,2013,KIA,RIO5 LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17231.36,2067.76,;;
COREA DEL SUR,PUERTO BARRIOS,22/02/2017, 8703237900,2006,KIA,SPORTAGE LX 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11237.91,1348.55,;;
COREA DEL SUR,TECUN UMAN,13/02/2017, 8703236900,2006,KIA,SPECTRA EX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19167.85,2300.14,;;
COREA DEL SUR,PUERTO BARRIOS,21/02/2017, 8703236900,2006,KIA,SPORTAGE LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15960.34,1915.24,;;
COREA DEL SUR,TECUN UMAN,17/02/2017, 8703237900,2012,KIA,SPORTAGE LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26485.89,3178.31,;;
COREA DEL SUR,TECUN UMAN,09/02/2017, 8703236900,2001,KIA,SPORTAGE 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12494.66,1499.36,;;
COREA DEL SUR,TECUN UMAN,07/03/2017, 8703247000,2003,KIA,SORENTO LX 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19767.14,2372.06,;;
COREA DEL SUR,PUERTO BARRIOS,15/02/2017, 8703236900,2009,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13000.95,1560.11,;;
COREA DEL SUR,PUERTO BARRIOS,17/02/2017, 8703237900,2012,KIA,SPORTAGE 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27388.77,3286.65,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,14/02/2017, 8703236900,2014,KIA,FORTE EX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28742.69,3449.12,;;
COREA DEL SUR,TECUN UMAN,13/02/2017, 8703237900,2013,KIA,SPORTAGE EX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29702.74,3564.33,;;
ESTADOS UNIDOS,EL CARMEN,13/02/2017, 8703237900,2012,KIA,SORENTO 4X2 LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28083.13,3369.98,;;
COREA DEL SUR,PUERTO BARRIOS,24/02/2017, 8703236900,2007,KIA,SPORTAGE LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12851.47,1542.18,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,15/02/2017, 8703237900,2008,KIA,SPORTAGE EX 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19764.71,2371.77,;;
COREA DEL SUR,TECUN UMAN,27/02/2017, 8703236900,2010,KIA,SOUL!,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,16863.64,2023.64,;;
COREA DEL SUR,PUERTO BARRIOS,23/02/2017, 8703236900,2013,KIA,RIO LX GDI,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14531.74,1743.81,;;
COREA DEL SUR,PUERTO BARRIOS,10/02/2017, 8703236900,2012,KIA,RIO SX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21252.09,2550.25,;;
ESTADOS UNIDOS,PUERTO BARRIOS,28/02/2017, 8703249000,2012,KIA,SORENTO SX AWD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,34183.25,4101.99,;;
COREA DEL SUR,PUERTO BARRIOS,13/02/2017, 8703237900,2007,KIA,SPORTAGE 4WD LX V6,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10794.92,1295.39,;;
COREA DEL SUR,PUERTO BARRIOS,21/02/2017, 8703237900,2005,KIA,SPORTAGE LX 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11606.85,1392.82,;;
ESTADOS UNIDOS,PUERTO BARRIOS,08/02/2017, 8703237900,2014,KIA,SORENTO LX GDI 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,44618.16,5354.18,;;
COREA DEL SUR,PUERTO BARRIOS,24/02/2017, 8703236900,2008,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8954.86,1074.58,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,08/02/2017, 8703237900,2006,KIA,SPORTAGE LX 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12817.74,1538.13,;;
COREA DEL SUR,EL CARMEN,28/02/2017, 8703249000,2006,KIA,SORENTO LX 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28535.07,3424.21,;;
ESTADOS UNIDOS,EL CARMEN,10/02/2017, 8703237900,2013,KIA,OPTIMA LX,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,34800.48,4176.06,;;
COREA DEL SUR,EL CARMEN,02/03/2017, 8703236900,2012,KIA,RIO GDI,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20240.05,2428.81,;;
COREA DEL SUR,TECUN UMAN,02/03/2017, 8703236900,2012,KIA,SOUL,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,21715.81,2605.9,;;
COREA DEL SUR,PUERTO BARRIOS,02/03/2017, 8703236900,2012,KIA,SPORTAGE EX T-GDI AWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32710.22,3925.23,;;
COREA DEL SUR,PUERTO BARRIOS,07/03/2017, 8703236900,2007,KIA,SPORTAGE LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15843.22,1901.19,;;
COREA DEL SUR,PUERTO BARRIOS,01/03/2017, 8703237900,2011,KIA,SPORTAGE LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25148.75,3017.85,;;
COREA DEL SUR,EL CARMEN,03/03/2017, 8703237900,2016,KIA,SPORTAGE AWD LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,52241.9,6269.03,;;
COREA DEL SUR,PUERTO QUETZAL,07/03/2017, 8703326900,2006,KIA,SPORTAGE TLX,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,27135.57,3256.27,;;
COREA DEL SUR,PUERTO BARRIOS,07/03/2017, 8703236900,2013,KIA,RIO EX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25999.7,3119.96,;;
COREA DEL SUR,TECUN UMAN,18/02/2017, 8703249000,2004,KIA,SORENTO EX 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20550.04,2466,;;
COREA DEL SUR,PUERTO BARRIOS,18/02/2017, 8703236900,2009,KIA,SPORTAGE LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15005.96,1800.72,;;
COREA DEL SUR,PUERTO BARRIOS,09/02/2017, 8703236900,2009,KIA,SPORTAGE LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25123.2,3014.78,;;
COREA DEL SUR,PUERTO QUETZAL,15/02/2017, 8702107000,2002,KIA,PREGIO,2957,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,23954.97,2874.6,;;
COREA DEL SUR,EL CARMEN,19/02/2017, 8703237900,2009,KIA,SPORTAGE LX 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15375.57,1845.07,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8704215900,2007,KIA,BONGO III,2902,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1.4,23270.91,2792.51,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8704215900,2005,KIA,BONGO III,2476,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1.4,22107.3,2652.88,;;
COREA DEL SUR,PUERTO QUETZAL,08/02/2017, 8704215900,2005,KIA,BONGO III,2476,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1.4,23270.84,2792.5,;;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,08/02/2017, 8703237900,2007,KIA,SPORTAGE LX 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14860.32,1783.24,;;
COREA DEL SUR,PUERTO BARRIOS,17/02/2017, 8703236900,2011,KIA,RIO5 LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9667.96,1160.16,;;
COREA DEL SUR,TECUN UMAN,16/02/2017, 8703236900,2008,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11668.23,1400.19,;;
COREA DEL SUR,PUERTO BARRIOS,22/02/2017, 8703236900,2007,KIA,SPORTAGE LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24731.38,2967.77,;;
COREA DEL SUR,PUERTO QUETZAL,09/02/2017, 8702107000,2000,KIA,PREGIO LS,2957,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,17180.16,2061.62,;;
COREA DEL SUR,TECUN UMAN,10/02/2017, 8703236900,2010,KIA,SOUL,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,13669.76,1640.37,;;
COREA DEL SUR,PUERTO BARRIOS,14/02/2017, 8703237900,2011,KIA,SPORTAGE EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34791.88,4175.03,;;
COREA DEL SUR,EL CARMEN,11/02/2017, 8703236900,2008,KIA,SPORTAGE LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14723.28,1766.79,;;
COREA DEL SUR,PUERTO BARRIOS,17/02/2017, 8703236900,2008,KIA,SPORTAGE LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18982.91,2277.95,;;
COREA DEL SUR,PUERTO BARRIOS,18/02/2017, 8703236900,2011,KIA,RIO5 SX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12551.79,1506.21,;;
COREA DEL SUR,TECUN UMAN,13/02/2017, 8703236900,2013,KIA,SOUL,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,17147.06,2057.65,;;
COREA DEL SUR,TECUN UMAN,24/02/2017, 8703236900,2013,KIA,RIO EX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13426.94,1611.23,;;
COREA DEL SUR,EL CARMEN,24/02/2017, 8703236900,2013,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18953.71,2274.45,;;
ESTADOS UNIDOS,TECUN UMAN,27/02/2017, 8701200000,2000,KENWORTH,T600B,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,46479.81,5577.58,;;
ESTADOS UNIDOS,TECUN UMAN,27/02/2017, 8701200000,1998,KENWORTH,T800B,11900,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,53834.21,6460.11,;;
ESTADOS UNIDOS,TECUN UMAN,15/02/2017, 8701200000,1999,KENWORTH,T800B,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,54288.05,6514.57,;;
ESTADOS UNIDOS,TECUN UMAN,18/02/2017, 8701200000,2004,KENWORTH,T600,14600,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,54110.17,6493.22,;;
MEXICO,TECUN UMAN,16/02/2017, 8701200000,2011,KENWORTH,T660,15000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,20,387607.49,46512.9,;;
ESTADOS UNIDOS,TECUN UMAN,18/02/2017, 8701200000,2005,KENWORTH,T800,10800,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,61502.27,7380.27,;;
MEXICO,TECUN UMAN,16/02/2017, 8701200000,2012,KENWORTH,T660,15000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,20,417241.09,50068.93,;;
MEXICO,TECUN UMAN,16/02/2017, 8701200000,2012,KENWORTH,T660,15000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,20,417241.09,50068.93,;;
ESTADOS UNIDOS,TECUN UMAN,18/02/2017, 8701200000,2005,KENWORTH,T600,15000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,61502.27,7380.27,;;
ESTADOS UNIDOS,TECUN UMAN,01/03/2017, 8704229000,1994,KENWORTH,T600,12700,PESADO,CAMION,OCASIONAL,DIESEL,2,2,10,42922.5,5150.7,;;
ESTADOS UNIDOS,TECUN UMAN,17/02/2017, 8701200000,2006,KENWORTH,T2000,14600,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,58271.92,6992.63,;;
ESTADOS UNIDOS,TECUN UMAN,06/03/2017, 8704229000,2005,KENWORTH,T800,14900,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,59876.07,7185.13,;;
ESTADOS UNIDOS,TECUN UMAN,01/03/2017, 8701200000,1998,KENWORTH,W900B,14600,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,20,61360,7363.2,;;
ESTADOS UNIDOS,TECUN UMAN,02/03/2017, 8704229000,1995,KENWORTH,T800,12700,PESADO,CAMION,OCASIONAL,DIESEL,2,2,35,44789.32,5374.72,;;
ESTADOS UNIDOS,TECUN UMAN,27/02/2017, 8701200000,2000,KENWORTH,T800,14000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,89503.05,10740.37,;;
