Pais_de_Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,Impuesto;;
CANADA,TECUN UMAN,05/09/2016, 87032490,2002,ACURA,MDX 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26239.9,3148.79,;;
JAPON,EL CARMEN,04/09/2016, 87032369,2002,ACURA,RSX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10334.6,1240.15,;;
MEXICO,PUERTO BARRIOS,30/08/2016, 87032369,2008,NISSAN,VERSA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14804.47,1776.54,;;
ESTADOS UNIDOS,G8; CENTRALSA,07/09/2016, 87043159,1998,NISSAN,FRONTIER XE,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,13900.27,1668.03,;
ESTADOS UNIDOS,EL CARMEN,02/09/2016, 87032470,2000,NISSAN,XTERRA 4X4 XE,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19462.23,2335.47,;;
ESTADOS UNIDOS,TECUN UMAN,03/09/2016, 87032379,2007,NISSAN,ALTIMA S 2.5,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27760.08,3331.21,;;
MEXICO,PUERTO BARRIOS,30/08/2016, 87032369,2003,NISSAN,SENTRA GXE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9305.67,1116.68,;;
ESTADOS UNIDOS,G8; CENTRALSA,18/08/2016, 87043159,2001,NISSAN,FRONTIER XE,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21925.13,2631.02,;
MEXICO,PUERTO BARRIOS,31/08/2016, 87032369,2008,NISSAN,VERSA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13633.53,1636.02,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
ESTADOS UNIDOS,EL CARMEN,09/08/2016, 87032490,2002,NISSAN,XTERRA 4X2,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,23214.58,2785.75,;;
ESTADOS UNIDOS,TECUN UMAN,31/08/2016, 87032490,2000,NISSAN,XTERRA SE 4X4,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21753.5,2610.42,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,31/08/2016, 87032379,2001,NISSAN,ALTIMA GXE,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12689.38,1522.73,;;
ESTADOS UNIDOS,PUERTO BARRIOS,31/08/2016, 87043151,2001,NISSAN,FRONTIER XE KING CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,13973.42,1676.81,;;
MEXICO,TECUN UMAN,29/08/2016, 87032369,2009,NISSAN,VERSA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18984.21,2278.11,;;
ESTADOS UNIDOS,EL CARMEN,01/09/2016, 87032490,2001,NISSAN,XTERRA SE 2WD,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23249.69,2789.96,;;
ESTADOS UNIDOS,EL CARMEN,17/08/2016, 87043151,1991,NISSAN,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,18602.23,2232.27,;;
ESTADOS UNIDOS,EL CARMEN,18/08/2016, 87043151,1993,NISSAN,KING CAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,25011.63,3001.4,;;
ESTADOS UNIDOS,EL CARMEN,18/08/2016, 87043151,1991,NISSAN,KING CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22758.33,2731,;;
ESTADOS UNIDOS,PUERTO BARRIOS,18/08/2016, 87043151,2001,NISSAN,Frontier XE K/C 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,19378.38,2325.41,;;
MEXICO,PUERTO BARRIOS,17/08/2016, 87032369,2006,NISSAN,SENTRA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12151.46,1458.18,;;
ESTADOS UNIDOS,TECUN UMAN,19/08/2016, 87043151,1993,NISSAN,4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,20159.76,2419.17,;;
JAPON,PUERTO BARRIOS,02/09/2016, 87032379,2013,NISSAN,ROGUE S FWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27382.91,3285.95,;;
MEXICO,EL CARMEN,16/08/2016, 87032369,2005,NISSAN,SENTRA 1.8,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12401.96,1488.24,;;
MEXICO,PUERTO BARRIOS,09/08/2016, 87032369,2003,NISSAN,SENTRA GXE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,7559.81,907.18,;;
ESTADOS UNIDOS,TECUN UMAN,26/08/2016, 87043151,1994,NISSAN,XE KING CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,20243.92,2429.27,;;
ESTADOS UNIDOS,EL CARMEN,29/08/2016, 87043151,2003,NISSAN,FRONTIER KIN CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21754.66,2610.56,;;
JAPON,PUERTO BARRIOS,29/08/2016, 87032490,2007,NISSAN,350Z,3500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,51415.25,6169.83,;;
ESTADOS UNIDOS,EL CARMEN,20/08/2016, 87043151,1995,NISSAN,KING CAB 4X2 XE,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,12825.52,1539.06,;;
MEXICO,EL CARMEN,10/08/2016, 87032369,2009,NISSAN,VERSA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14983.95,1798.07,;;
ESTADOS UNIDOS,TECUN UMAN,21/08/2016, 87032470,2001,NISSAN,PATHFINDER LE 4WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10155.11,1218.61,;;
MEXICO,TECUN UMAN,22/08/2016, 87032369,2012,NISSAN,VERSA SV,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22762.59,2731.51,;;
JAPON,TECUN UMAN,22/08/2016, 87043151,1986,NISSAN,KING CAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17167.94,2060.15,;;
ESTADOS UNIDOS,TECUN UMAN,23/08/2016, 87043151,1999,NISSAN,FRONTIER KING CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,13026.55,1563.19,;;
MEXICO,PUERTO BARRIOS,31/08/2016, 87032369,2015,NISSAN,VERSA 1.6 S 5M,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25930.48,3111.66,;;
ESTADOS UNIDOS,EL CARMEN,15/08/2016, 87032470,2000,NISSAN,XTERRA 4X4 SE,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,17863.8,2143.66,;;
ESTADOS UNIDOS,PUERTO BARRIOS,24/08/2016, 87032470,2002,NISSAN,XTERRA XE 4X4,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,9993.68,1199.24,;;
JAPON,PUERTO BARRIOS,29/08/2016, 87043151,1987,NISSAN,4X4 KING CAB,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,8725.33,1047.04,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,13/08/2016, 87032379,2005,NISSAN,ALTIMA S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14756.4,1770.77,;;
MEXICO,PUERTO BARRIOS,31/08/2016, 87032369,2012,NISSAN,VERSA SV PURE DRIVE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15544.49,1865.34,;;
ESTADOS UNIDOS,EL CARMEN,31/08/2016, 87043151,2004,NISSAN,FRONTIER SUPERCHARGER 2WD,3300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,24019.18,2882.3,;;
MEXICO,PUERTO BARRIOS,19/08/2016, 87032369,2008,NISSAN,VERSA 1.8 S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12283.92,1474.07,;;
MEXICO,PUERTO BARRIOS,31/08/2016, 87032369,2008,NISSAN,SENTRA 2.0,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11956.72,1434.81,;;
ESTADOS UNIDOS,PUERTO BARRIOS,24/08/2016, 87043151,1998,NISSAN,Frontier XE 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,12294.28,1475.31,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,16/08/2016, 87043151,2004,NISSAN,FRONTIER,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17856.43,2142.77,;;
JAPON,TECUN UMAN,12/08/2016, 87032369,2009,NISSAN,CUBE,1800,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,17530.22,2103.63,;;
JAPON,EL CARMEN,01/09/2016, 87043151,1986,NISSAN,KING CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17210.81,2065.3,;;
ESTADOS UNIDOS,PUERTO BARRIOS,02/09/2016, 87043151,2007,NISSAN,FRONTIER 4X2,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,51783.4,6214.01,;;
ESTADOS UNIDOS,G8; CENTRALSA,26/08/2016, 87043159,2008,NISSAN,FRONTIER SE,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,38413.62,4609.63,;
MEXICO,EL CARMEN,10/08/2016, 87032369,2010,NISSAN,VERSA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18940.98,2272.92,;;
JAPON,PUERTO BARRIOS,10/08/2016, 87032490,2004,NISSAN,MURANO SL 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16830.57,2019.67,;;
ESTADOS UNIDOS,EL CARMEN,05/09/2016, 87032470,2002,NISSAN,XTERRA SE 4X4,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26993.92,3239.27,;;
MEXICO,PUERTO BARRIOS,05/09/2016, 87032369,2015,NISSAN,VERSA 1.6 S,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15555.43,1866.65,;;
JAPON,PUERTO BARRIOS,24/08/2016, 87032490,2003,NISSAN,MURANO SL 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13543.96,1625.28,;;
ESTADOS UNIDOS,PUERTO BARRIOS,18/08/2016, 87043151,2002,NISSAN,FRONTIER SE-V6 CREW CAB,3300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,16959.84,2035.18,;;
ESTADOS UNIDOS,EL CARMEN,18/08/2016, 87043151,1992,NISSAN,KING CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23133.88,2776.07,;;
MEXICO,G8; CENTRALSA,23/08/2016, 87032369,2009,NISSAN,VERSA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15819.4,1898.33,;
MEXICO,PUERTO BARRIOS,30/08/2016, 87032369,2008,NISSAN,VERSA SL,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11088.24,1330.59,;;
MEXICO,PUERTO BARRIOS,30/08/2016, 87032369,2003,NISSAN,SENTRA GXE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10446.21,1253.55,;;
JAPON,TECUN UMAN,13/08/2016, 87032490,2009,NISSAN,MURANO SL 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29707.96,3564.96,;;
JAPON,EL CARMEN,05/09/2016, 87032379,2008,NISSAN,ROGUE S AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,55646.68,6677.6,;;
ESTADOS UNIDOS,PUERTO BARRIOS,18/08/2016, 87043151,1995,NISSAN,4X2 XE,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,8496.82,1019.62,;;
MEXICO,EL CARMEN,19/08/2016, 87032369,2001,NISSAN,SENTRA XE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9350.22,1122.03,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,23/08/2016, 87032490,2008,NISSAN,PATHFINDER SE 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,44349.9,5321.99,;;
ESTADOS UNIDOS,EL CARMEN,05/09/2016, 87032379,2002,NISSAN,XTERRA XE 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25485.88,3058.31,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,12/08/2016, 87043151,2003,NISSAN,4X2 K/C XE FRONTIER,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,25369.6,3044.35,;;
ESTADOS UNIDOS,PUERTO BARRIOS,19/08/2016, 87043151,2003,NISSAN,FRONTIER KING CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,16549.06,1985.89,;;
ESTADOS UNIDOS,PUERTO BARRIOS,15/08/2016, 87043151,2002,NISSAN,FRONTIER XE K/C 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,18449.26,2213.91,;;
ESTADOS UNIDOS,EL CARMEN,21/08/2016, 87032379,2005,NISSAN,ALTIMA 2.5 S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21664.22,2599.71,;;
ESTADOS UNIDOS,TECUN UMAN,22/08/2016, 87043151,2006,NISSAN,FRONTIER KING CAB XE 2WD,2500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,31625.16,3795.02,;;
MEXICO,PUERTO BARRIOS,31/08/2016, 87032369,2008,NISSAN,SENTRA 2.0,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10717.99,1286.16,;;
ESTADOS UNIDOS,EL CARMEN,16/08/2016, 87043151,1997,NISSAN,XE KING CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,15874.77,1904.97,;;
JAPON,SANTO TOMAS DE CASTILLA,13/08/2016, 87032379,1996,NISSAN,SKYLINE RSS,2600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,36628.3,4395.4,;;
ESTADOS UNIDOS,EL CARMEN,15/08/2016, 87032490,2006,NISSAN,XTERRA SE 4X2,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31749.53,3809.94,;;
ESTADOS UNIDOS,EL CARMEN,25/08/2016, 87032470,2007,NISSAN,XTERRA 4X4 XE,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,44419.28,5330.31,;;
ESTADOS UNIDOS,EL CARMEN,27/08/2016, 87043151,2001,NISSAN,FRONTIER KING CAB 4X2 SE,3300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23265.4,2791.85,;;
MEXICO,EL CARMEN,27/08/2016, 87032379,2002,NISSAN,SENTRA SE-R,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12146.35,1457.56,;;
JAPON,EL CARMEN,27/08/2016, 87042199,1993,NISSAN,UD1800,6900,PESADO,CAMION,OCASIONAL,DIESEL,2,2,3.5,36408.83,4369.06,;;
JAPON,PUERTO BARRIOS,31/08/2016, 87032490,2001,NISSAN,MAXIMA SE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10423.55,1250.83,;;
ESTADOS UNIDOS,G4; ALSERSA,01/09/2016, 87043151,2000,NISSAN,FRONTIER XE,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17168.42,2060.21,;
ESTADOS UNIDOS,PUERTO BARRIOS,25/08/2016, 87043151,1992,NISSAN,4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,11807.37,1416.88,;;
ESTADOS UNIDOS,PUERTO BARRIOS,25/08/2016, 87032480,2004,NISSAN,QUEST 3.5 SL,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,28744.11,3449.29,;;
MEXICO,PUERTO BARRIOS,03/09/2016, 87043161,2014,NISSAN,NV200 SV,2000,LIVIANO,PANEL,OCASIONAL,GASOLINA,2,4,1,26628.56,3195.43,;;
MEXICO,PUERTO BARRIOS,12/08/2016, 87032369,2014,NISSAN,VERSA S,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21376.52,2565.18,;;
ESTADOS UNIDOS,PUERTO BARRIOS,12/08/2016, 87043151,1997,NISSAN,XE 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,13397.85,1607.74,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
REINO UNIDO,PUERTO QUETZAL,17/08/2016, 87032369,2017,NISSAN,QASHQAI,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,570733.01,68487.96,;;
MEXICO,SANTO TOMAS DE CASTILLA,11/08/2016, 87032369,2008,NISSAN,VERSA SL,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17297.87,2075.74,;;
ESTADOS UNIDOS,TECUN UMAN,18/08/2016, 87032379,2003,NISSAN,ALTIMA 2.5 SL,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15622.88,1874.75,;;
ESTADOS UNIDOS,TECUN UMAN,19/08/2016, 87043151,1988,NISSAN,4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,16398.61,1967.83,;;
MEXICO,PUERTO BARRIOS,19/08/2016, 87032369,2008,NISSAN,VERSA 1.8 S SEDAN,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14126.88,1695.23,;;
MEXICO,PUERTO BARRIOS,19/08/2016, 87032369,2008,NISSAN,VERSA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14066.7,1688,;;
ESTADOS UNIDOS,PUERTO BARRIOS,26/08/2016, 87043151,2008,NISSAN,FRONTIER SE C/C 2WD,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,32352.5,3882.3,;;
ESTADOS UNIDOS,TECUN UMAN,10/08/2016, 87032379,2004,NISSAN,XTERRA 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20199.7,2423.96,;;
MEXICO,PUERTO BARRIOS,02/09/2016, 87032369,2007,NISSAN,VERSA SL,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10295.67,1235.48,;;
ESTADOS UNIDOS,EL CARMEN,30/08/2016, 87032490,2006,NISSAN,QUEST,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,31574.47,3788.94,;;
MEXICO,PUERTO BARRIOS,10/08/2016, 87032369,2012,NISSAN,VERSA SV PURE DRIVE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18752.55,2250.31,;;
ESTADOS UNIDOS,PUERTO BARRIOS,22/08/2016, 87032379,2002,NISSAN,ALTIMA S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11129.04,1335.48,;;
MEXICO,PUERTO BARRIOS,01/09/2016, 87032379,2002,NISSAN,SENTRA SE-R,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11926.79,1431.21,;;
ESTADOS UNIDOS,TECUN UMAN,17/08/2016, 87043151,1992,NISSAN,KING CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21607.78,2592.93,;;
JAPON,PUERTO QUETZAL,17/08/2016, 87032259,2011,NISSAN,MARCH,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25188.55,3022.63,;;
ESTADOS UNIDOS,TECUN UMAN,23/08/2016, 87032379,2003,NISSAN,ALTIMA S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13651.93,1638.23,;;
ESTADOS UNIDOS,PUERTO BARRIOS,26/08/2016, 87032490,2015,NISSAN,PATHFINDER SV 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,65023.11,7802.77,;;
ESTADOS UNIDOS,EL CARMEN,05/09/2016, 87032470,2005,NISSAN,PATHFINDER XE 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,23977.84,2877.34,;;
JAPON,PUERTO BARRIOS,10/08/2016, 87032369,2014,NISSAN,JUKE AWD PURE DRIVE,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,21330.28,2559.63,;;
JAPON,PUERTO BARRIOS,20/08/2016, 87032490,2006,NISSAN,MURANO SL AWD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,9350.22,1122.03,;;
ESTADOS UNIDOS,EL CARMEN,27/08/2016, 87032470,2003,NISSAN,XTERRA 4WD SE,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27797.62,3335.71,;;
JAPON,PUERTO BARRIOS,25/08/2016, 87032490,2003,NISSAN,MURANO SL 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12864.97,1543.8,;;
MEXICO,PUERTO BARRIOS,19/08/2016, 87032369,2015,NISSAN,VERSA,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27298.43,3275.81,;;
MEXICO,PUERTO BARRIOS,22/08/2016, 87032369,2008,NISSAN,SENTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16527.91,1983.35,;;
MEXICO,PUERTO BARRIOS,03/09/2016, 87032369,2006,NISSAN,SENTRA 1.8 S SPECIAL,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8825.9,1059.11,;;
ESTADOS UNIDOS,EL CARMEN,17/08/2016, 87043151,1999,NISSAN,FRONTIER XE KING CAB 4X4,3300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21602.59,2592.31,;;
ESTADOS UNIDOS,PUERTO BARRIOS,22/08/2016, 87043151,2006,NISSAN,FRONTIER 4X4,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,29930.96,3591.72,;;
MEXICO,PUERTO BARRIOS,01/09/2016, 87032369,2009,NISSAN,SENTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15535.02,1864.2,;;
MEXICO,SANTO TOMAS DE CASTILLA,01/09/2016, 87032369,2010,NISSAN,VERSA 1.8S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18969.63,2276.36,;;
CANADA,EXPRESS AEREO,06/09/2016, 87043159,1990,NISSAN,REGULAR CAB 2-DR,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,44912.84,5389.54,;;
CANADA,EXPRESS AEREO,06/09/2016, 87043159,1985,NISSAN,KING CAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,44912.84,5389.54,;;
JAPON,EL CARMEN,05/09/2016, 87043151,1985,NISSAN,STANDARD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,15872.12,1904.65,;;
JAPON,EL CARMEN,15/08/2016, 87032490,2009,NISSAN,MURANO SL 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23065.32,2767.84,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,23/08/2016, 87032490,2002,NISSAN,XTERRA 4X2,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12671.4,1520.57,;;
JAPON,G1; INTEGRADA,24/08/2016, 87032470,1998,NISSAN,PATHFINDER,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21722.4,2606.69,;
ESTADOS UNIDOS,EL CARMEN,19/08/2016, 87043151,1995,NISSAN,XE KING CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17903.07,2148.37,;;
ESTADOS UNIDOS,PUERTO BARRIOS,05/09/2016, 87032470,2001,NISSAN,XTERRA 4X4,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19830.73,2379.69,;;
MEXICO,PUERTO BARRIOS,06/09/2016, 87032369,2008,NISSAN,VERSA 1.8 S,1800,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,13560.88,1627.31,;;
MEXICO,PUERTO BARRIOS,18/08/2016, 87032369,2005,NISSAN,SENTRA 1.8S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8209.52,985.14,;;
ESTADOS UNIDOS,EL CARMEN,05/09/2016, 87032470,2000,NISSAN,XTERRA 4WD SE,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19453.72,2334.45,;;
