ALEMANIA REP. FED.,TECUN UMAN,07/03/2016, 87032379,1992,BMW,325I CONVERTIBLE,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,15952.18,1914.26,;
ALEMANIA REP. FED.,TECUN UMAN,24/02/2016, 87032379,2006,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,38748.65,4649.84,;
ALEMANIA REP. FED.,G8; CENTRALSA,18/02/2016, 87032379,2005,BMW,X3,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19250.59,2310.07,
ESTADOS UNIDOS,PUERTO BARRIOS,20/02/2016, 87032379,2011,BMW,X3 XDRIVE35I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,77916.02,9349.92,;
ALEMANIA REP. FED.,PUERTO BARRIOS,02/03/2016, 87032379,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26798.99,3215.88,;
ALEMANIA REP. FED.,G4; ALSERSA,18/02/2016, 87032379,2004,BMW,X3 2.5I 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22765.15,2731.82,
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2016, 87032379,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23454.46,2814.54,;
ALEMANIA REP. FED.,TECUN UMAN,05/03/2016, 87032379,2006,BMW,525I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32687.39,3922.49,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,05/03/2016, 87032379,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,37063.11,4447.57,;
ESTADOS UNIDOS,PUERTO BARRIOS,24/02/2016, 87032379,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26011.47,3121.38,;
ESTADOS UNIDOS,PUERTO BARRIOS,25/02/2016, 87032490,2007,BMW,X5 4.8i,4800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28466.83,3416.02,;
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2016, 87032369,2015,BMW,X1 XDRIVE 28I 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,64566.93,7748.03,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,15/02/2016, 87032379,1990,BMW,325 IS,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13881.23,1665.75,;
ALEMANIA REP. FED.,PUERTO BARRIOS,08/02/2016, 87032379,2007,BMW,530XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25507.75,3060.93,;
ESTADOS UNIDOS,PUERTO BARRIOS,07/03/2016, 87032379,2007,BMW,X3 3.0 SI,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28889.58,3466.75,;
ESTADOS UNIDOS,PUERTO BARRIOS,11/02/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20054.27,2406.51,;
