ALEMANIA REP. FED.,EL CARMEN,28/09/2016, 87114090,2013,BMW,G650GS,652,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,48860.88,5863.31,;
ALEMANIA REP. FED.,EL CARMEN,03/10/2016, 87032379,2004,BMW,X3 25i,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29927.61,3591.31,;
ALEMANIA REP. FED.,TECUN UMAN,03/10/2016, 87032379,2011,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,44026.67,5283.2,;
ESTADOS UNIDOS,PUERTO BARRIOS,06/10/2016, 87032490,2003,BMW,4.4I X5,4400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14072.06,1688.65,;
ALEMANIA REP. FED.,PUERTO BARRIOS,07/10/2016, 87115090,2009,BMW,R1200GS,1200,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,18910.39,2269.25,;
ESTADOS UNIDOS,G1; INTEGRADA,06/10/2016, 87032379,2002,BMW,Z3 ROADSTER 2.5I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,2,2,0,15089.92,1810.79,
ALEMANIA REP. FED.,PUERTO BARRIOS,10/09/2016, 87032379,2007,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25858.04,3102.96,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,08/09/2016, 87032379,2006,BMW,330 I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,33987.81,4078.54,;
ALEMANIA REP. FED.,TECUN UMAN,28/09/2016, 87032379,2007,BMW,X3 3.0Si 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21726.71,2607.21,;
ALEMANIA REP. FED.,PUERTO BARRIOS,07/10/2016, 87032379,2004,BMW,3-SERIES 325I SEDAN,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9803.72,1176.45,;
ALEMANIA REP. FED.,EL CARMEN,22/09/2016, 87032379,2008,BMW,335i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23098.82,2771.86,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,03/10/2016, 87032379,2007,BMW,X3 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21039.56,2524.75,;
ALEMANIA REP. FED.,PUERTO BARRIOS,05/10/2016, 87032379,2004,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20227.39,2427.29,;
ALEMANIA REP. FED.,PUERTO BARRIOS,23/09/2016, 87032369,2014,BMW,320i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,54993.44,6599.21,;
