"MEXICO,PUERTO BARRIOS,02/07/2018, 8703236900,2015,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19528.29,2343.39,",
"ESTADOS UNIDOS,G8"," CENTRALSA,04/07/2018, 8703237900,2009,HONDA,CR-V EX-L,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24413.82,2929.66,"
"JAPON,G8"," CENTRALSA,04/07/2018, 8703226900,2003,TOYOTA,ECHO,1497,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13768.83,1652.26,"
"TAILANDIA,SANTO TOMAS DE CASTILLA,04/07/2018, 8703225900,2014,MITSUBISHI,MIRAGE DE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13417.26,1610.07,",
"JAPON,TECUN UMAN,04/07/2018, 8703600000,2006,HONDA,CIVIC HYBRID,1300,LIVIANO,AUTOMOVIL,OCASIONAL,OTROS,5,4,0,12585.22,1510.23,",
"COREA DEL SUR,G8"," CENTRALSA,06/07/2018, 8703226900,2016,CHEVROLET,SPARK LS,1400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,21559.67,2587.16,"
"JAPON,TECUN UMAN,05/07/2018, 8703249000,2001,NISSAN,PATHFINDER LE,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20076.68,2409.2,",
"JAPON,EL CARMEN,05/07/2018, 8703237900,2005,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14308.38,1717.01,",
"JAPON,EL CARMEN,05/07/2018, 8703249000,1997,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21574.94,2588.99,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.18,36171.86,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"INDIA,PUERTO QUETZAL,05/07/2018, 8711209000,2018,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,301432.25,36171.87,",
"ESTADOS UNIDOS,TECUN UMAN,12/06/2018, 87163900,2003,UTILITY,SIN LINEA,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,32318.35,3878.2,",
"JAPON,SANTO TOMAS DE CASTILLA,12/06/2018, 8703236900,2013,MAZDA,CX-5 SPORT 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22577.96,2709.36,",
"JAPON,PUERTO BARRIOS,12/06/2018, 8703237900,2010,MITSUBISHI,OUTLANDER SE 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22842.49,2741.1,",
"MEXICO,SANTO TOMAS DE CASTILLA,12/06/2018, 8703236900,2017,HONDA,HR-V EX 4WD,1800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,53392.61,6407.11,",
"ESTADOS UNIDOS,G8"," CENTRALSA,14/06/2018, 8703237900,2014,NISSAN,ALTIMA 2.5 SL,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27552.89,3306.35,"
"ESTADOS UNIDOS,G8"," CENTRALSA,14/06/2018, 8704315900,2014,CHEVROLET,SILVERADO 1500 LT,4300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,6,4,1,78244.82,9389.38,"
"CANADA,TECUN UMAN,12/06/2018, 8703237900,2013,TOYOTA,RAV4 XLE AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,60185.45,7222.25,",
"ESTADOS UNIDOS,EL CARMEN,12/06/2018, 8703236900,2005,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18852.37,2262.28,",
"COREA DEL SUR,SANTO TOMAS DE CASTILLA,12/06/2018, 8703236900,2011,HYUNDAI,TUCSON GL FWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32639.74,3916.77,",
"CANADA,G8"," CENTRALSA,14/06/2018, 8703236900,2013,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16691.49,2002.98,"
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,13/06/2018, 8704315100,2002,FORD,RANGER XLT 2WD,2300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,17383.52,2086.02,",
"JAPON,EL CARMEN,13/06/2018, 8711209000,2006,HONDA,CRF250R,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,11038.61,1324.63,",
"JAPON,PUERTO BARRIOS,13/06/2018, 8703247000,1996,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10239.71,1228.77,",
"ESTADOS UNIDOS,EL CARMEN,13/06/2018, 8703248000,2000,NISSAN,QUEST GXE,3300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,23798.48,2855.82,",
"JAPON,EL CARMEN,14/06/2018, 8703237900,1996,TOYOTA,4RUNNER 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21551.9,2586.23,",
"SUECIA,EL CARMEN,14/06/2018, 8703249000,2008,VOLVO,XC90 3.2 2WD,3200,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,21551.9,2586.23,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,14/06/2018, 8703236900,2001,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11006.74,1320.81,",
"JAPON,EL CARMEN,14/06/2018, 8703226900,2008,TOYOTA,YARIS S,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13567.22,1628.07,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,14/06/2018, 8703237900,2006,SUBARU,B9 TRIBECA 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,16427.27,1971.27,",
"JAPON,SANTO TOMAS DE CASTILLA,14/06/2018, 8703236900,2014,MAZDA,CX-5 SPORT FWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14445.01,1733.4,",
"JAPON,SANTO TOMAS DE CASTILLA,14/06/2018, 8703237900,2009,SCION,TC,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,14939.44,1792.73,",
"JAPON,SANTO TOMAS DE CASTILLA,14/06/2018, 8703237900,2007,MAZDA,MAZDA5,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,14064.64,1687.76,",
"ESTADOS UNIDOS,PUERTO BARRIOS,15/06/2018, 8704315100,2004,NISSAN,FRONTIER XE D/C 4WD,3300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,25839.83,3100.78,",
"ESTADOS UNIDOS,PUERTO BARRIOS,15/06/2018, 8703237900,2006,MAZDA,MAZDA6 I,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10776.03,1293.12,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,11/06/2018, 8711209000,2018,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,599099.36,71891.92,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
"CHINA,PUERTO QUETZAL,02/07/2018, 8711209000,2019,FREEDOM,FIRE125,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,482819.55,57938.35,",
