Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
CHINA,PUERTO QUETZAL,01/08/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2822030.41,338643.65,
MEXICO,TECUN UMAN,26/07/2018, 8701200000,2019,INTERNATIONAL,PROSTAR,14914,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,25,696153.43,83538.41,
MEXICO,TECUN UMAN,26/07/2018, 8701200000,2019,INTERNATIONAL,PROSTAR,14914,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,25,696153.43,83538.41,
MEXICO,TECUN UMAN,26/07/2018, 8701200000,2019,INTERNATIONAL,PROSTAR,14914,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,25,696153.43,83538.41,
CANADA,EL CARMEN,26/07/2018, 8703237900,2012,TOYOTA,RAV4 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,35352.45,4242.29,
ESTADOS UNIDOS,EL CARMEN,26/07/2018, 8704315100,2000,TOYOTA,TACOMA 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29373.93,3524.87,
JAPON,EL CARMEN,26/07/2018, 8703226900,2007,TOYOTA,YARIS S,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17646.25,2117.55,
"COREA DEL SUR,G8,"" CENTRALSA,27/07/2018, 8703236900,2013,HYUNDAI,TUCSON GL,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19841.73,2381.01,"""
"JAPON,G8,"" CENTRALSA,27/07/2018, 8703236900,2013,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16319.97,1958.4,"""
ESTADOS UNIDOS,PUERTO BARRIOS,02/08/2018, 8703236900,2014,CHEVROLET,SONIC LT,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13650.6,1638.07,
ESTADOS UNIDOS,PUERTO BARRIOS,02/08/2018, 8704315100,1999,TOYOTA,TACOMA REGULAR CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,9650.23,1158.03,
JAPON,EL CARMEN,02/08/2018, 8704315100,1993,TOYOTA,XTRA CAB 4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23651.81,2838.22,
ESTADOS UNIDOS,EL CARMEN,02/08/2018, 8703237400,2000,TOYOTA,SIENNA LE,3000,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,21566.59,2587.99,
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,02/08/2018, 8703237900,2008,BMW,528I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15482.42,1857.89,
JAPON,EL CARMEN,02/08/2018, 8704315100,1986,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22151.81,2658.22,
COREA DEL SUR,PUERTO QUETZAL,02/08/2018, 8702107000,2002,HYUNDAI,GRACE,2500,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,23064.27,2767.71,
COREA DEL SUR,PUERTO QUETZAL,02/08/2018, 8703326300,2008,KIA,SPORTAGE 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,26059.63,3127.16,
"ESTADOS UNIDOS,G1,"" INTEGRADA,03/08/2018, 8703236900,2008,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26606.29,3192.75,"""
JAPON,EL CARMEN,03/08/2018, 8704315100,1990,TOYOTA,XTRA CAB DLX 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21401.77,2568.21,
ESTADOS UNIDOS,TECUN UMAN,02/08/2018, 8703249000,2017,ACURA,MDX SH-AWD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,87464.51,10495.74,
BRASIL,TECUN UMAN,03/08/2018, 8711209000,2008,HONDA,CRF230F,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,7837.28,940.47,
COREA DEL SUR,EL CARMEN,03/08/2018, 8703226900,2017,CHEVROLET,SPARK LT,1400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13801.12,1656.13,
JAPON,SANTO TOMAS DE CASTILLA,02/08/2018, 8703237900,2014,MAZDA,MAZDA3 S GRAND TOURING,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22303.15,2676.38,
ESTADOS UNIDOS,TECUN UMAN,03/08/2018, 8703215200,2000,POLARIS,TRAIL BLAZER 250,244,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,26268.86,3152.26,
JAPON,TECUN UMAN,03/08/2018, 8704315100,1992,TOYOTA,XTRA CAB 4WD DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22901.85,2748.22,
JAPON,PUERTO BARRIOS,03/08/2018, 8703236900,2006,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20460.88,2455.31,
MEXICO,EL CARMEN,03/08/2018, 8703226900,2015,HONDA,FIT LX,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26427.7,3171.32,
JAPON,EL CARMEN,03/08/2018, 8703237900,2004,HONDA,CR-V 4WD EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28898.28,3467.79,
JAPON,EL CARMEN,03/08/2018, 8703236900,1996,TOYOTA,RAV4 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18117.57,2174.11,
CANADA,EL CARMEN,03/08/2018, 8703236900,2006,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23807.39,2856.89,
ESTADOS UNIDOS,TECUN UMAN,03/08/2018, 8703237900,2006,HONDA,ELEMENT EX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23058.73,2767.05,
JAPON,EL CARMEN,21/07/2018, 8704229000,1995,ISUZU,FTR,7100,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,10,39780.83,4773.7,
CANADA,TECUN UMAN,21/07/2018, 8701200000,2007,STERLING,A9500,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,45015.15,5401.82,
ESTADOS UNIDOS,EL CARMEN,21/07/2018, 8704315100,1999,TOYOTA,TACOMA SR5 XTRA CAB 4WD,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,25274.29,3032.91,
JAPON,PUERTO BARRIOS,21/07/2018, 8703237900,2006,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29091.6,3490.99,
JAPON,EL CARMEN,21/07/2018, 8703237900,2002,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15964.68,1915.76,
COREA DEL SUR,PUERTO QUETZAL,21/07/2018, 8703326900,2005,HYUNDAI,TUCSON,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,10692.97,1283.16,
ESTADOS UNIDOS,TECUN UMAN,21/07/2018, 87163900,2008,GREAT DANE,PSE-1213-02048,0,PESADO,FURGON,OCASIONAL,OTROS,0,1,20,45015.15,5401.82,
ESTADOS UNIDOS,EL CARMEN,22/07/2018, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14955.2,1794.62,
COREA DEL SUR,PUERTO QUETZAL,21/07/2018, 8703327900,2006,HYUNDAI,SANTA FE,2200,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,14805.65,1776.68,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
INDIA,PUERTO QUETZAL,23/07/2018, 8703219000,2018,BAJAJ,QUTE QCAR LHD,217,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,542822.22,65138.67,
JAPON,TECUN UMAN,23/07/2018, 8703237900,2007,HONDA,CR-V EX-L 2WD AT,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14601.21,1752.15,
"ESTADOS UNIDOS,G1,"" INTEGRADA,24/07/2018, 8703236900,2013,HYUNDAI,ELANTRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18904.64,2268.56,"""
JAPON,PUERTO BARRIOS,24/07/2018, 8703237900,2000,MITSUBISHI,MONTERO SPORT LS 4X2,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,8754.16,1050.5,
ESTADOS UNIDOS,EL CARMEN,27/07/2018, 8703215200,1999,POLARIS,SPORT LIQUID COOLED 400,378,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,21528.56,2583.43,
COREA DEL SUR,EL CARMEN,27/07/2018, 8703237900,2010,HYUNDAI,TUCSON 2WD GLS,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25975.73,3117.09,
ESTADOS UNIDOS,TECUN UMAN,27/07/2018, 8704315100,2006,NISSAN,FRONTIER LE CREW CAB 4X4,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,35931.84,4311.82,
ESTADOS UNIDOS,EL CARMEN,27/07/2018, 8703237900,2002,NISSAN,XTERRA XE 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24583.52,2950.02,
JAPON,TECUN UMAN,29/07/2018, 8703237900,2017,MAZDA,CX-5 TOURING AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,50491.72,6059.01,
ESTADOS UNIDOS,TECUN UMAN,30/07/2018, 8704315100,2006,TOYOTA,TACOMA SR5 DOUBLE CAB 4X2,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,32600.66,3912.08,
JAPON,EL CARMEN,30/07/2018, 8711209000,2007,YAMAHA,YZ250F,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,15951.15,1914.14,
JAPON,EL CARMEN,30/07/2018, 8703226900,2008,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12034.59,1444.15,
JAPON,TECUN UMAN,30/07/2018, 8711509000,2012,YAMAHA,XT1200Z,1198,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,42430.25,5091.63,
ESTADOS UNIDOS,TECUN UMAN,30/07/2018, 8702108000,2002,MCI,D4000,12700,PESADO,AUTOBUS,OCASIONAL,DIESEL,48,1,5,62268.54,7472.22,
JAPON,SANTO TOMAS DE CASTILLA,30/07/2018, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13148.47,1577.82,
JAPON,EL CARMEN,30/07/2018, 8703247000,1997,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21554.5,2586.54,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,31/07/2018, 8704315100,1996,TOYOTA,TACOMA LX XTRA CAB,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,13704.89,1644.59,
JAPON,EL CARMEN,27/07/2018, 8703236900,2011,SUZUKI,SX4 CROSSOVER BASE AWD,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,19283.42,2314.01,
REINO UNIDO,EL CARMEN,27/07/2018, 8703237900,2006,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19313.36,2317.6,
ESTADOS UNIDOS,TECUN UMAN,28/07/2018, 8704315100,1993,TOYOTA,STD REGULAR CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,11513.16,1381.58,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.74,51508.65,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
INDIA,PUERTO QUETZAL,07/08/2018, 8711209000,2019,SUZUKI,GIXXERDXA,155,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,429238.81,51508.66,
ESTADOS UNIDOS,EL CARMEN,30/07/2018, 8703236900,2009,TOYOTA,COROLLA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20529.16,2463.5,
JAPON,EL CARMEN,30/07/2018, 8703226900,2008,TOYOTA,YARIS S,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,17063.98,2047.68,
JAPON,PUERTO BARRIOS,06/08/2018, 8703236900,2012,MAZDA,3I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16389.88,1966.79,
JAPON,PUERTO BARRIOS,06/08/2018, 8703247000,1996,TOYOTA,4 RUNNER SR5 4WD V6,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21969.65,2636.36,
ESTADOS UNIDOS,EL CARMEN,06/08/2018, 8703236900,2011,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15943.9,1913.27,
ESTADOS UNIDOS,TECUN UMAN,06/08/2018, 8704315100,1998,TOYOTA,TACOMA XTRA CAB SR5 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,33491.18,4018.94,
ALEMANIA REP. FED.,TECUN UMAN,06/08/2018, 8703236900,2011,VOLKSWAGEN,TIGUAN S 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,40271.45,4832.57,
JAPON,TECUN UMAN,06/08/2018, 8703226900,2013,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21258.54,2551.02,
COREA DEL SUR,PUERTO QUETZAL,07/08/2018, 8429590000,2018,HYUNDAI,H940C,4500,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,0,6.8,422026.85,50643.22,
COREA DEL SUR,PUERTO QUETZAL,07/08/2018, 8429590000,2018,HYUNDAI,H940C,4500,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,0,6.8,422026.85,50643.22,
COREA DEL SUR,PUERTO QUETZAL,07/08/2018, 8429590000,2018,HYUNDAI,H940C,4500,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,0,6.8,422026.85,50643.22,
COREA DEL SUR,PUERTO QUETZAL,06/08/2018, 8703327900,2001,HYUNDAI,TERRACAN JX250 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,21243.57,2549.23,
COREA DEL SUR,PUERTO BARRIOS,06/08/2018, 8703236900,2006,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25397.59,3047.71,
