Pais_de_Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo_del_Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,Impuesto;
JAPON,TECUN UMAN,24/04/2019, 8703249000,2005,TOYOTA,4RUNNER SPORT SR5 2WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18903.55,2268.43,;
INDIA,EXPRESS AEREO,26/04/2019, 8704229000,2019,FUSO,FUSO FA,3907,PESADO,CAMION,DISTRIBUIDOR,DIESEL,3,2,7,338503.81,40620.46,;
INDIA,EXPRESS AEREO,26/04/2019, 8704229000,2019,FUSO,FUSO FA,3907,PESADO,CAMION,DISTRIBUIDOR,DIESEL,3,2,7,338503.81,40620.46,;
COREA DEL SUR,PUERTO QUETZAL,24/04/2019, 8703326900,2005,HYUNDAI,TUCSON MX CRDi,1991,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,12958.08,1554.97,;
JAPON,EL CARMEN,25/04/2019, 8703237900,2011,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32386.82,3886.42,;
JAPON,SANTO TOMAS DE CASTILLA,25/04/2019, 8703236900,1997,TOYOTA,RAV4 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12181.66,1461.8,;
ESTADOS UNIDOS,PUERTO BARRIOS,01/05/2019, 8703237900,2012,BMW,X3 XDRIVE28I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41581.6,4989.79,;
JAPON,PUERTO BARRIOS,01/05/2019, 8703237900,2013,TOYOTA,RAV4 XLE AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28571.78,3428.61,;
ESTADOS UNIDOS,PUERTO BARRIOS,01/05/2019, 8703248000,2006,HONDA,ODYSSEY LX,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,23056.38,2766.77,;
ESTADOS UNIDOS,TECUN UMAN,22/04/2019, 8704315100,1994,TOYOTA,XTRACAB  4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,20432.59,2451.91,;
JAPON,G8; CENTRALSA,23/04/2019, 8703237900,2005,MAZDA,MAZDA 3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12068.95,1448.27,
JAPON,SANTO TOMAS DE CASTILLA,23/04/2019, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21493.61,2579.23,;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,23/04/2019, 8703236900,2010,KIA,SOUL,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,12782.76,1533.93,;
ESTADOS UNIDOS,PUERTO BARRIOS,23/04/2019, 8703237900,2009,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23427.36,2811.28,;
CANADA,TECUN UMAN,24/04/2019, 8701200000,1998,FREIGHTLINER,FLD120,12000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,40548.51,4865.82,;
ESTADOS UNIDOS,EL CARMEN,24/04/2019, 8703226900,2010,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28698.34,3443.8,;
JAPON,PUERTO BARRIOS,24/04/2019, 8703226900,2012,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24218.19,2906.18,;
JAPON,EL CARMEN,26/04/2019, 8703236900,2014,MAZDA,MAZDA3i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16763.51,2011.62,;
BRASIL,EL CARMEN,27/04/2019, 8711209000,2005,YAMAHA,TT-R230,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,9481.13,1137.74,;
ESTADOS UNIDOS,TECUN UMAN,27/04/2019, 87163900,2006,VANGUARD,SIN  LINEA,0,PESADO,FURGON,OCASIONAL,OTROS,0,1,20,25378.41,3045.41,;
REINO UNIDO,EL CARMEN,27/04/2019, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19782.93,2373.95,;
ESTADOS UNIDOS,TECUN UMAN,30/04/2019, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22015.01,2641.8,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,1762726.97,211527.24,;
JAPON,EL CARMEN,22/04/2019, 8703226900,2009,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13784.37,1654.12,;
ESTADOS UNIDOS,EL CARMEN,22/04/2019, 8703248000,2005,TOYOTA,SIENNA LE,3300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,29581.51,3549.78,;
REINO UNIDO,TECUN UMAN,22/04/2019, 8703237900,2005,HONDA,CR-V LX 2WD AT,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15499.8,1859.98,;
JAPON,G8; CENTRALSA,23/04/2019, 8703236900,2016,HYUNDAI,ACCENT   SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,30706.14,3684.74,
ESTADOS UNIDOS,EL CARMEN,22/04/2019, 8704229000,2002,INTERNATIONAL,4400 DT466,7600,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,10,46659.49,5599.14,;
COREA DEL SUR,G8; CENTRALSA,23/04/2019, 8703237900,2015,HYUNDAI,TUCSON GLS 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33088.59,3970.63,
ESTADOS UNIDOS,TECUN UMAN,23/04/2019, 8704215100,2003,FORD,F-350 CREW CAB 4WD,6000,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,44054.58,5286.55,;
JAPON,EXPRESS AEREO,23/04/2019, 8704215100,2012,TOYOTA,LAND CRUISER,4164,LIVIANO,PICK UP,OCASIONAL,DIESEL,3,2,1,61470.62,7376.47,;
ESTADOS UNIDOS,EL CARMEN,23/04/2019, 8703236900,2003,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20426.69,2451.2,;
CANADA,PUERTO BARRIOS,23/04/2019, 8703236900,2014,HONDA,CIVIC  LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26310.49,3157.26,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,244729.25,29367.51,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,244729.25,29367.51,;
ESTADOS UNIDOS,TECUN UMAN,26/04/2019, 8704315100,1998,TOYOTA,TACOMA SR5 XTRACAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,24308.24,2916.99,;
JAPON,PUERTO BARRIOS,26/04/2019, 8703226900,2012,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15523.18,1862.78,;
ESTADOS UNIDOS,TECUN UMAN,30/04/2019, 8704315100,2007,TOYOTA,TACOMA PRERUNNER SR5 2WD,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,37342.74,4481.13,;
JAPON,G8; CENTRALSA,01/05/2019, 8703236900,2012,SUBARU,IMPREZA PREMIUM,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19000.41,2280.05,
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
INDIA,PUERTO QUETZAL,02/05/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,259791.53,31174.98,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,23/04/2019, 8703237900,2010,NISSAN,ALTIMA,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27790.97,3334.92,;
COREA DEL SUR,PUERTO QUETZAL,24/04/2019, 8702107000,2001,KIA,COMBI,3298,PESADO,BUS,OCASIONAL,DIESEL,25,3,0,30716.26,3685.95,;
ESTADOS UNIDOS,EL CARMEN,23/04/2019, 8704315100,2006,TOYOTA,TACOMA PRERUNNER A/C 4X2,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,31005.89,3720.71,;
CANADA,TECUN UMAN,24/04/2019, 8704229000,1995,FREIGHTLINER,FLD120SD,12700,PESADO,CAMION,OCASIONAL,DIESEL,2,2,20,45124.61,5414.95,;
ESTADOS UNIDOS,TECUN UMAN,26/04/2019, 8429590000,2002,CASE,580 SUPER M 4X4,3900,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,1,5,147469.56,17696.35,;
MEXICO,SANTO TOMAS DE CASTILLA,25/04/2019, 8703236900,2011,NISSAN,VERSA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11968.54,1436.22,;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,25/04/2019, 8703225900,2015,CHEVROLET,SPARK 1LT,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20555.67,2466.68,;
ESTADOS UNIDOS,TECUN UMAN,26/04/2019, 8704229000,1990,FORD,L8000,7800,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,29158.06,3498.97,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,551194.2,66143.3,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,551194.2,66143.3,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,551194.2,66143.3,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,551194.2,66143.3,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,265628.4,31875.41,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,265628.4,31875.41,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,429882.93,51585.95,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,429882.93,51585.95,;
ARGENTINA,PUERTO QUETZAL,26/04/2019, 8704215900,2020,TOYOTA,HILUX,2393,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,429882.93,51585.95,;
JAPON,PUERTO BARRIOS,26/04/2019, 8703236900,2016,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21412.12,2569.45,;
CANADA,EL CARMEN,27/04/2019, 8703237900,2016,TOYOTA,RAV4 XLE 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,80110.17,9613.22,;
MEXICO,SANTO TOMAS DE CASTILLA,27/04/2019, 8703236900,2014,FORD,FIESTA SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12160.54,1459.26,;
ESTADOS UNIDOS,PUERTO BARRIOS,27/04/2019, 8703249000,2008,MERCEDES-BENZ,GL450 4 MATIC,4600,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,34637.94,4156.55,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,27/04/2019, 8703236900,2013,BMW,328I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,52735.65,6328.28,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,27/04/2019, 8703237900,2006,BMW,X3 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15477.39,1857.29,;
ESTADOS UNIDOS,TECUN UMAN,30/04/2019, 8704219900,2003,FORD,F-550 XL SUPER DUTY,6000,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,33022.51,3962.7,;
ESTADOS UNIDOS,TECUN UMAN,30/04/2019, 8703236900,2013,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24805.1,2976.61,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
CHINA,PUERTO QUETZAL,01/05/2019, 8711209000,2019,SERPENTO,ASPID 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,199767.26,23972.07,;
JAPON,EL CARMEN,22/04/2019, 8703236900,2005,HONDA,CR-V LX  4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27320.66,3278.48,;
CANADA,EL CARMEN,23/04/2019, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25762.02,3091.44,;
COREA DEL SUR,TECUN UMAN,23/04/2019, 8703236900,2015,HYUNDAI,ELANTRA GT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24847.39,2981.69,;
JAPON,EL CARMEN,23/04/2019, 8711509000,2005,SUZUKI,C50 Boulevard VL800Z,805,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,10236.21,1228.35,;
JAPON,PUERTO QUETZAL,24/04/2019, 8703247000,2020,TOYOTA,LAND CRUISER PRADO,3956,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,7,5,0,291495.82,34979.5,;
JAPON,PUERTO QUETZAL,24/04/2019, 8703337000,2020,TOYOTA,LAND CRUISER PRADO,2982,LIVIANO,CAMIONETA,DISTRIBUIDOR,DIESEL,7,5,0,247834.71,29740.17,;
JAPON,TECUN UMAN,25/04/2019, 8703226900,2012,MAZDA,MAZDA 2,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20679.57,2481.55,;
ESTADOS UNIDOS,G8; CENTRALSA,25/04/2019, 8703248000,2006,HONDA,ODYSSEY TOURING,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,18990.9,2278.91,
ESTADOS UNIDOS,TECUN UMAN,27/04/2019, 8703236900,2004,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15464.01,1855.68,;
JAPON,EL CARMEN,29/04/2019, 8703236900,2002,TOYOTA,RAV4 L 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25072.65,3008.72,;
ESTADOS UNIDOS,TECUN UMAN,30/04/2019, 8704315100,1993,TOYOTA,REGULAR CAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,16681.8,2001.82,;
REINO UNIDO,TECUN UMAN,30/04/2019, 8703237900,2004,HONDA,CR-V 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24334,2920.08,;
